#OTU ID	Sample.1	Sample.2	Sample.3	Sample.4	Sample.5	Sample.6	Sample.7	Sample.8	Sample.9	Sample.10	Sample.11	Sample.12	Sample.13	Sample.14	Sample.15	Sample.16	Sample.17	Sample.18	Sample.19	Sample.20	Sample.21	Sample.22	Sample.23	Sample.24	Sample.25	Sample.26	Sample.27	Sample.28	Sample.29	Sample.30	Sample.31	Sample.32	Sample.33	Sample.34	Sample.35	Sample.36	taxonomy
362078	0	0	0	0	0	0	0	1	3	0	0	1	5	4	0	0	0	1	0	0	0	0	0	0	0	1	5	0	0	1	5	4	0	0	0	1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
197481	0	0	0	0	0	0	0	3	1	0	0	0	6	0	0	0	0	1	0	1	0	0	0	1	0	4	2	0	0	0	7	0	0	0	0	1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia;
196125	2	0	2	0	0	1	0	2	1	2	0	2	1	0	1	0	0	0	2	0	1	0	0	2	0	2	2	1	0	2	1	0	1	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
193946	3	0	0	0	2	5	2	0	0	0	1	0	0	0	1	0	0	0	3	0	0	0	2	6	2	0	1	0	1	0	0	0	1	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia;
185759	1	0	0	0	0	0	2	0	0	0	2	0	0	2	8	1	0	0	1	0	0	0	0	0	2	0	0	0	2	0	0	2	8	1	0	0	k__Bacteria; p__Firmicutes; c__Clostridia;
196902	0	2	0	1	0	0	0	1	0	1	0	0	1	0	0	0	8	0	0	3	0	1	0	0	0	1	1	1	0	0	1	0	0	0	6	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
205781	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
193191	1	0	1	0	0	2	0	0	0	0	1	0	3	0	3	0	0	1	1	1	0	0	0	5	0	0	0	0	1	0	3	0	3	0	0	1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus];
4444759	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	2	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter;
187355	0	0	0	0	0	10	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	11	0	0	0	0	0	0	1	0	0	0	2	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus;
174911	0	0	0	0	5	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	10	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus];
188938	0	0	2	0	0	1	0	2	2	0	0	0	2	0	1	0	1	1	0	0	0	0	0	1	0	3	4	0	0	0	2	0	1	0	1	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
194584	0	0	3	0	0	2	1	0	1	0	0	0	0	1	0	0	0	4	0	0	2	0	0	2	1	1	3	0	0	0	0	1	0	0	0	1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
193208	0	0	0	0	1	6	0	2	0	1	0	0	0	0	1	1	0	0	0	2	0	0	1	7	0	2	0	1	0	0	0	0	1	1	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia;
4020502	0	0	0	13	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	1	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides;
4315069	3	0	1	0	0	0	0	0	1	0	0	1	0	0	0	5	0	0	3	1	0	0	0	1	0	0	1	0	0	1	0	0	0	6	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus;
321902	0	1	0	0	0	2	0	0	0	0	0	0	2	7	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	3	7	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae;
175168	0	0	1	0	0	0	0	0	0	2	5	2	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	2	5	2	1	0	1	0	1	0	k__Bacteria; p__Firmicutes; c__Clostridia;
31235	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Fusobacteria; c__Fusobacteria; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia;
179067	0	0	0	0	1	1	0	2	0	1	0	2	0	0	4	0	0	0	0	1	0	0	0	3	0	2	0	1	0	2	0	0	4	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales;
328544	3	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales;
182255	11	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides;
187932	0	0	0	5	1	0	0	0	0	0	0	1	1	0	4	0	0	0	0	0	0	5	1	0	0	0	0	0	0	1	2	0	4	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
187841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	1	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides;
133341	10	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus;
579541	0	0	0	1	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	3	0	7	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
198059	0	0	1	0	0	4	0	0	1	1	0	2	1	0	0	0	2	0	0	0	1	0	0	5	0	0	1	1	0	2	1	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae;
196307	0	0	6	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	1	5	0	0	2	0	0	0	0	0	1	1	1	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
4329788	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
175929	1	0	0	1	3	0	0	0	0	0	0	1	0	0	6	0	0	0	1	0	0	1	2	0	0	0	0	0	0	1	0	0	6	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia;
842413	0	0	0	0	0	0	9	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	3	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc;
194424	0	0	0	1	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	5	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus;
1108007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc;
174138	0	1	0	0	0	1	0	0	0	0	0	0	1	0	8	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	8	1	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia;
174093	0	0	0	0	0	5	1	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	5	1	1	0	0	1	2	1	0	0	1	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae;
364660	1	0	0	0	1	0	3	2	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	3	3	1	0	0	1	0	0	1	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales;
590982	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus;
191779	3	1	0	0	1	3	0	0	0	0	1	2	0	0	0	0	0	1	3	1	0	0	1	3	0	0	0	0	1	2	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia;
339494	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae;
191483	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides;
182522	0	0	0	0	0	0	0	0	0	0	0	3	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	1	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia;
72112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus
4322998	0	0	1	0	0	4	0	0	0	0	0	0	2	1	0	0	0	2	0	0	1	0	0	5	0	0	0	0	0	0	2	1	0	0	0	2	k__Bacteria; p__Fusobacteria; c__Fusobacteria; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium;
575844	0	0	0	0	0	0	4	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	6	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus;
180687	1	0	2	1	0	0	0	0	2	0	0	2	1	0	0	0	0	0	1	0	1	1	0	0	0	1	3	0	0	2	1	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae;
2318217	0	0	5	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	0	3	0	0	1	0	0	2	1	1	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae;
4440670	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella;
178607	5	0	0	1	1	0	1	0	0	0	1	1	0	1	0	0	0	0	5	0	0	1	1	0	1	0	0	0	1	1	0	1	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia;
335041	0	0	1	0	0	2	1	0	3	1	1	1	0	0	0	0	1	0	0	0	1	0	0	2	1	0	3	0	1	1	0	0	0	0	1	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
187533	0	1	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae;
179261	0	0	0	0	0	2	1	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1	0	5	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella;
4093791	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae;
178664	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	2	2	0	0	0	0	1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Coriobacteriales;
551419	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	4	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus;
846798	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae];
316675	0	0	0	0	1	0	0	0	0	0	0	0	1	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	2	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales;
187883	2	0	0	0	0	0	0	0	0	3	1	0	1	1	0	0	0	1	2	0	0	0	0	0	0	1	0	2	1	0	1	1	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
511229	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
188906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales;
186521	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae;
4340953	0	0	0	0	0	0	1	0	0	0	0	5	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	5	2	0	0	0	1	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Escherichia;
134265	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella;
4321136	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae;
197698	0	0	0	0	0	1	0	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	5	0	1	0	0	0	0	0	0	0	1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
194942	1	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	1	3	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia;
174356	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	1	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae;
517754	1	0	0	0	0	0	3	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	3	1	0	0	0	1	0	0	0	2	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus;
186385	1	0	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	1	0	4	0	0	0	0	0	0	3	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae;
227819	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia;
183684	2	0	0	0	0	1	0	0	0	1	1	1	0	1	1	0	0	0	2	0	0	0	0	1	0	1	0	1	1	1	0	1	1	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales;
864021	0	0	0	0	0	1	0	0	0	0	5	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	5	2	0	0	0	1	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae;
4468391	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
1086889	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae;
197164	0	0	0	0	0	1	3	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	3	2	0	0	0	0	1	0	1	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
189708	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia;
177618	0	0	0	1	1	1	0	0	0	0	1	0	0	0	3	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	3	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae;
231952	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	2	1	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales;
290815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Z20; f__R4-45B;
195086	0	0	0	2	1	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	1	3	0	0	1	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae;
897109	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Aggregatibacter;
110192	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira;
4310395	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Oribacterium;
148722	0	0	0	0	0	0	0	0	0	1	5	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
192066	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	2	1	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae;
4453609	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae;
358007	0	0	6	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
193868	5	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia;
299620	0	0	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	2	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia;
342487	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
179637	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	2	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae;
173852	0	0	2	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	1	0	3	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7;
189235	2	0	0	0	0	0	4	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	1	0	1	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
181860	1	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	3	0	0	0	0	0	0	0	1	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae;
179526	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae;
1049188	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	3	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	2	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium;
14205	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	1	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae;
185203	1	0	0	0	0	1	1	0	2	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	0	2	0	0	0	1	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia;
4333513	0	0	4	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
175261	0	0	0	0	0	2	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	2	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia;
177100	0	0	1	0	1	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	2	1	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Coriobacteriales;
369822	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	1	0	0	0	1	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae;
2243510	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides;
198128	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
176450	0	0	0	0	0	2	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	1	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia;
199575	0	0	0	0	2	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	2	1	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia;
544824	3	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Escherichia;
4331439	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	4	0	0	0	0	1	0	0	k__Bacteria; p__TM7; c__TM7-3;
4477897	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter;
185141	0	0	0	0	0	0	3	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	3	1	0	0	0	0	0	2	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae;
180462	1	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia;
